product_id,product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,user_id,user_name,review_id,review_title,review_content,img_link,product_link,sentiment
B00KRCBA6E,Maharaja Whiteline Lava Neo 1200-Watts Halogen Heater (White and Red),"Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters",2499.0,5000.0,50.0,3.8,"1,889","Meant for Spot Heating|Room Size: Upto 150 sq ft|Convenient, efficient, shock proof, 180 degrees rotation and ISI certified|3 heat settings, 3 halogen rods|Warranty: 2 years on product|Power: 1200 watts, Operating voltage: 230 volts|Includes: Halogen heater, Instruction Manual, Customer Care List and Guarantee Card","AEYE6GBRAGTNWEYKWB7FR7N6TDXA,AFDEP5BAQJAZIRI4DYD3EDMU3QXQ,AHX4VILQLV2O4YDRNDB2CDINB3GQ,AEDYZS5DODYXST6PMDSAC3F5NOUQ,AFLLBLLQVZ3QSLIIGODVPUBNBBEQ,AH7CPPNFP5OSHCIZ5DOL7QFIJFGQ,AHXEZJCTKLG7GQLWYZAYJZUIO5MQ,AGVVBU3GUEICPISM53O6W5H4DZPQ","SURAJ VERMA,VRK,Anil Bisht,ajeet,Harsh Mehta,Arun G.,Abhishek Gupta,Rajesh K G","R3RNBI15LHZP4A,RISUZF7W6LE2K,R10FSXTXXK9XYF,R2BQKY1TVJYAS6,R3471IKLH5WNBP,RSL3RF7SXG9CZ,RT90DRDTG154I,RGXQJUL1WL355","Good product,One month is gone,How to buy lights extra ??????????,Best product,Waste product I received a broken product,Built quality not good,Don't buy. Maharaja is a cheater company,Does the job, but have one concern!!!,Value for money.",amazon delivery is super i am used one month two lights are gone product is good and easy to useonly issue is tubes is very bright and stand is poor qualitybox is showing to it is all steps showing only whow it is belive producthow to buy separate lights dont buy any maharaja whiteline product i have bye this room heater on january and in december one rod has stopped i have complaint to maharaja customer care they refused to change the rod free of cost they are saying that rod is not under warranty only box is under warranty maharaja is a cheater companythe concern firstbase of the heater is made of plastic and plastic base needs to be screwed with the metallic heater body with screws since heater body is metallic tall and has weight the connection with plastic base doesnt feel robustdurable enough as it shakes when touchedelse all looks good and rest depends on how long it laststhe stand needs to be more sturdy as it leans back on flat surface otherwise this is a good product for a x ft room w,https://m.media-amazon.com/images/I/41Y4vsQHt6L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Maharaja-Whiteline-Lava-1200-Watt-Helogen/dp/B00KRCBA6E/ref=sr_1_101?qid=1672923595&s=kitchen&sr=1-101,0.12787037037037038
B0B3X2BY3M,Crompton Gracee 5-L Instant Water Heater (Geyser),"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|InstantWaterHeaters",3599.0,7299.0,51.0,4,"10,324","PRODUCT: Crompton's 5L instant water heater with fast heating function|TECHNICAL SPECIFICATIONS: Wattage: 3000W; Capacity: 5L; Pressure 6.5 bar|WARRANTY: 5 year warranty on Tank, 2 year warranty on Element and 2 year warranty on Product provided by Crompton from date of purchase|4 LEVEL SAFETY: Steam Thermostat, automatic thermal cut-out, pressure release valve and a fusible plug to ensure complete safety.|ANTI-RUST: Rust free PP body along with a weldless tank design that enhances resistance to corrosion and ensures long life","AESS4FF6GYJRGBSKKQTONA6UA34A,AGAT4B2SOCYYE474JV7DDVOMOGGQ,AHTTSRDFCDWF3FJO3IYPBSSCEN4Q,AG3AXJDOVVUXIWQCAEX2EXEQI77A,AFTXFBWO4GE62ATLVMHKDCZNRA5A,AGIL573OE75S3SZJIUZHFWJBI35Q,AEYH6IVYMLPHU62VNOKKM2KTOIIA,AF3NRKQTW5FWJ44LYUHVL6EZ5HIQ","Vicky sahu,Abhay Patil,Sanu mahato,Shekh Mohsin,Lalthakunga,Saad,Kiran K.,shohrav","R3KN7L5WYSR0QX,R9S8ITSL78R5U,RPLQJZOGRLKVX,RLYFQIPR3R7CX,R33HUOHF3IL2CM,R34FJ47D26EV7N,R1EVL6MX9LL7WN,R6DAU516QU91Z","Best geyser hai saste dam mein Mera experience iske sath achcha Raha,Nice product,Good product,Working as expected,Good Product,Very Quick and Good customer service,Good product,Does the work",iska tapman vagaira sab achcha hai install karne mein lagbhag minut bus lagta hai aur aapka geyser readyyes good productproduct is goodi installed it my own and it is working as expected good productgood product and easy to install thankyou amazonei have a ordered this appliance first of all we have to buy pipes and accessories of this worth rs bcs it was not included in it and after that we installed it and it was not workingbut fortunately after i raised complaint of it to the crompton service center the resolution was quick a technician came and resolved the issue within a hour he was very polite and good with his workthanks mr tanvir raza for the quick servicealthough product is working perfectly fine noweasy installation and easygo for it,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31KGeL7u8hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Crompton-Gracee-Instant-Heater-Geyser/dp/B0B3X2BY3M/ref=sr_1_102?qid=1672923595&s=kitchen&sr=1-102,0.33720238095238086
B00F159RIK,"Bajaj DX-2 600W Dry Iron with Advance Soleplate and Anti-bacterial German Coating Technology, Black","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|Irons,Steamers&Accessories|Irons|DryIrons",499.0,625.0,20.0,4.2,"5,355","Non-stick coated sole plate|Super clean surface finish|Extra lift at the back for easy gliding on clothes, Extra Light Weight|Cool touch handle with comfortable grip|180 degree swivel cord|Warranty: 2 years on product|Power: 600 watts; Operating voltage: 230 volts","AE3DRCI3U5PRSINPY2TZAU6JEWBA,AEOSTNYHDXDWBNGEZYE6BPMPR7LA,AHJRAOGQG47ABVMM5ZQ7FF3XOPKA,AEWWWALRID3B4CQQK7PMSARCRM7Q,AE4UXKJGBAZWE6WR5DADPJBGVHTQ,AH73D5XHOYMI7FCB6QBV4C77OC2Q,AFQO3JM6M3SWDHFLMQIEWSUOKY7Q,AFASOASLRV4MRGUQHM2OPYFYRHPQ","Deepak Kumar,Abhishesh pandey,MD ZAHID RAZA,Prathiba R,Siddharth patel,Amit Kumar Roy,Devi,Vinod","R2GGV4P4HG0X8B,R53JNVT67N0WC,R9UERN9FGRIX9,R2US3C091Y5ARU,R2HO7NRHHFVU0C,R2KPHXYR0CVC3R,RTBK03ZGZJSAC,RFDIHHBHV6149","Good  product,Ok. To. Use and good for this offered price 485rs,All over Quolity is Good.,Nice job,Nice,Its good but iron is not otuo disconnect.,Good product,Why package is very poor",nice productgoodall over quolity is good very usfulproduct is good working completely safe to use it but the size is smallnice productits look very good quick heating but it is not outo disconecting pouwergoodexcellent very fast heating and build quality is good,https://m.media-amazon.com/images/I/416ICdLhYGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-DX-600-Watts-Light-Weight/dp/B00F159RIK/ref=sr_1_100?qid=1672923596&s=kitchen&sr=1-100,0.5448148148148149
B08MV82R99,Bajaj Waterproof 1500 Watts Immersion Rod Heater,"Home&Kitchen|Heating,Cooling&AirQuality|WaterHeaters&Geysers|ImmersionRods",653.0,1020.0,36.0,4.1,"3,366","Power: 1500 watts|Warranty: 2 year warranty on product|Water Proof Sealed terminals for safety and longer life|Plastic handle to prevent from shock & rust|Includes: 1 Unit immersion rod, instruction manual, warranty card","AGIVW6YDF6G7356WR2KBPADPKE7A,AEOVPFUZZRU7EA3ZJFWKXPQZATTA,AE3VLBYZZY526XUWNWWSXEEQ2O5A,AFNHLWRPD52MSE6TUXAB5VLED7AQ,AE4FFHZAQYHRMCJA7VSTKEWFAMXQ,AEOQEKGWB2B7Q5ONJFGET3MYI6VQ,AH7GMEHVW44SQG6NRGTTTK4EQPOA,AH77KODAPXPQ7E5TR4MMODAMSJGA","Vivek Koushik,Dilavar DN,soumya,Prosenjit Dutta,Ravi shankar,Ranvir Singh,Ravinder singh,mohit yadav","R2J2IOT0TNI4A3,R1QZAKLANOSUFY,R14AS7M62D2KQM,R2BFUZH6EQZAEL,R2ZKYL29SIG5A3,R2OFJVIMAW1O90,R2XY66AR8RK3HZ,R1EAHDQFHPDQUT","Highly time consumption.....,Slowly,It's good.,The cord length is ok, but the jack point is different,Useful product,Good Product,Good,good",इस road heater से एक बाल्टी पानी गर्म करने में कम से कम मिनट लगते हैं जिसमे काफी बिजली कंज्यूम होती है इसका दाम भी ज्यादा है इसका दाम ₹ तक होना चाहिएit takes at least minutes to heat a bucket of water from this road heater which consumes a lot of electricityvery to usegood qualitygoodvery nice productit is very good product at this price and i am very impressed with it easy to use and anyone can easily use it so you can buy itgood productgood,https://m.media-amazon.com/images/I/31XMh-zc1IL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Waterproof-Watts-Immersion-Heater/dp/B08MV82R99/ref=sr_1_101?qid=1672923596&s=kitchen&sr=1-101,0.5127777777777779
B09VKWGZD7,"AGARO Supreme High Pressure Washer, 1800 Watts, 120 Bars, 6.5L/Min Flow Rate, 8 Meters Outlet Hose, Portable, for Car,Bike and Home Cleaning Purpose, Black and Orange","Home&Kitchen|Kitchen&HomeAppliances|Vacuum,Cleaning&Ironing|PressureWashers,Steam&WindowCleaners",4789.0,8990.0,47.0,4.3,"1,017","Includes 3 meters inlet pipe, 8 meters outlet hose, spray gun extension rod,1 inlet filter, 1 inlet connector,1 tap connector, 1 bucket water filter, foam spray bottle|1800 Watts high pressure washer removes stubborn dirt, oil, junk, sticky dust with 120 bars high pressure quickly and easily, Voltage: 230V|9.05 Kgs weight, 6.5 Litres/min of water flow allows cleaning of large surface in lesser time|8 meters outlet hose, Comes with 250 ml foam bottle which allows you to easily apply foam directly through the machine|Automatically shuts off pump when trigger is not engaged to save energy and prolong pump life|1 year warranty","AFQZVGSOSOJHKFQQMCEI4725QEKQ,AGGM6Z3RLFTGS5WMUPUYH6Q5PWDQ,AEZBNCSYGMQVNS743EVV5JXF47KQ,AFQ5B3Z4JDHK2YQBF2TOUPUUMLEQ,AHL77AYQII5RBC5R3VAPWGBA6GGQ,AEZGE3UVG5QEZDOBW4DDF2RXCSAQ,AEEP24AQWPKPYJZOKSCKSBMR362Q,AENZFOFJUL6NDGELEJLAFKEQC74Q","Vikas Singh,Muhamed sufyan,Amazon Customer,Ankit,Nong,shraddha shetty,Raveendran,pallavi","R29L0E3P64C6H5,R25VCXJ891RAYE,RG7LDRDT2XW44,R1F97CSIBQ7F3H,R35MC54M7PLU14,R1BBR0MU78BRXK,R39C4QE74H9OU6,R24VYXU03FZS0A","good machine in budget,Very good product...,Over all experience is good with this product,Very good machine insuch a price range,Overall,Good product.easy to use,Good product compared to the price range..and performance is satifactory,Useful product with good build quality",pros small size of the machine good machine in low price water pressure is good water pressure can be set in different modes inlet pipe comes with the length of the outlet pipe is sufficient the length of the electric wire is sufficient spray gun is very easy to use water filter also comes with inlet pipe the packaging of the machine comes very nicely in a double boxcons the sound of the machine is high the size of the shampoo bottle is small the length of the inlet pipe is short the trigger of the water spray gun has to be pushed continuously during use it would have been nice if there was a device that could hold the trigger the quality of the connector for the inlet pipe supplied with the machine is not very good information in the manual is not enoughi liked the power it generates mindblowing power from this machine which just costs under i used it just today noticed a bit heat produced from the motor not sure if that is common other than heating i liked everything that came out from this productmust recommend for your hometo wash your cars bikenoise is low as compared to other ans easy setupvery good machine and working super fine though the shampoo dispenser came broken in boxeasy to assemble use and a good product at this price rangenoise level mediumeasy to assemble and usevery usefuleasy to assemble performance is also goodover all product performance is ok,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/416t5HILjUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Supreme-Pressure-Portable-Cleaning-Purpose/dp/B09VKWGZD7/ref=sr_1_102?qid=1672923596&s=kitchen&sr=1-102,0.21724637681159417
B009P2LK80,"Bajaj Deluxe 2000 Watts Halogen Room Heater (Steel, ISI Approved), Multicolor","Home&Kitchen|Heating,Cooling&AirQuality|RoomHeaters|HalogenHeaters",1409.0,1639.0,14.0,3.7,787,"Radiant Warmth: Ideal for use in in small rooms, this 2 Watts heater provides instant heating during winters. Coating Type : Powder|Personalized Comfort: Customized to your heating needs with an adjustable thermostat and two heat settings (1 W/ 2 W)|Peace of Mind: Featuring cotton braided cord for safety and Nickel Chromium Plated mesh grid for effective heating|Convenient & Elegant: This room heater comes with SS reflector and tilting legs for easy mobility|Reliable & Safe: Our room heaters are dependable and they also come with a 2 Year warranty|Two heat setting ; Neat & Clean Operation ; Rated Voltage: 23 V ; Cord Type: Cotton Braided ; Effective Cord Length (in meters): 1.5 ; Cord Plug Material: Molded PP filled","AHQLMUZTIPYZJ3Z5YZSFDWES7DGA,AEDNS57XE64VB4TCVC5ZOKBDE2QQ,AGTHWPE64RQMU36FU325T74CWXHA,AHRZN3F4YU2GAOAJ7JM4BR5KXXVA,AENMY5MOVKGPB2MV3YQPF24GWZZQ,AEHJQV4B4LXFWLMUQVHBC4DTAMXA,AFLAZCEMJXTBN2USCU6KZLCD5QAA,AHH2YDP3RVAZJCPRGWRZYUIUPJ6A","Samrat Singh,Raushan Kumar singh,Hassan Siddique,smita 123,Rahul Singh,Kushal,Himanshu,Hetal D.","R46KBLJ4XGT53,R3MF95QMC31H35,ROL6AMVOS7M31,RQ5130GKWN0HP,R32BWJB87WA6L9,R2MGDWN8G3RSC2,R388CGQNXAHDE2,R265Q8SU92ZX8Q","Overall good product,Value for money 👍,Brand,Heater,Good product for home room heater,It's not repairable at all.,Electricity Current Passing Through its Entire Body,one rod is not working  solution i have",product is very nice but it has bigger socket plug which is not easly available in all the cornersit is not very suffocating can go for it however you should be knowing that it consumes a lot of electricity you can buy it of you live in punjab as upto units are free hehei had it earlier and bought it again it helps to keep the place really warmvery good product in winter for kids and much moreall ecectric devices are prone to damages and faults but it should be possible to be repaired unfortunately this product doesnt have that option and my purchase went for a complete wastefirst things firstits not bad heater and it provides plenty of warmthhowever the unit i received had one major or rather fatal issue current was passing through its entire body be it the front grill or the area near the handle in the back you cant hold it without getting an electric shock when its running if you have to turn the knob or simply move it from one position to another you would need to unplug it from the power source first otherwise it can be fatal if you use it in the night you have to keep it out of your reach otherwise if you wake up at night to drinking water or anything else you might accidentally touch it and die homes with children needs to be extra protectivenow i am not sure whether this fault is only in my unit or a general problem with these type of heaters i have requested a replacement lets see how the replacement unit works ill update the review accordinglyin my heater one rod is not working then i call the bajaj customer care number it is given in pamphlet then a person came from bajaj and my issue solved,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41WyoT08raL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Bajaj-Delux-2000-Watt-Room-Heater/dp/B009P2LK80/ref=sr_1_103?qid=1672923596&s=kitchen&sr=1-103,0.11515454545454545
B00A7PLVU6,Orpat HHB-100E WOB 250-Watt Hand Blender (White),Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|HandBlenders,753.0,899.0,16.0,4.2,"18,462","This product does not require installation. please contact brand customer care for any product related queires. Customer Service Number: +91-02822-230491 / 02822-391391|Unique comfort grip, The frequency is 50 Hz, Functions: Beating. Pureeing : Yes|Easy to store and wash and it has Stainless steel blade|A handy appliance which will reduce the time you spend in the kitchen by taking care of all your chopping, blending or mixing tasks at the touch of a button|Smooth and safe switch, Sleek & Strong|Elegant design|18000 RPM","AG43Z7WV62ULSGSI3JHOKCZZRSLQ,AFXOKBDDHJNQRGHFWPJZA6PL3XMQ,AEDNOJVJHRNIBUYTBMFCMOLD62VA,AGE7XVUZ2FXSRI3BK5HVLRNWAY7Q,AEX3XKLTC3JM3H5X4YEBQFLNFX4A,AHZLFVEFPM5G6NINL6C2U6DEUNZA,AH6JPKYMSSWUVSSYIRXWC3YUAYSA,AHOI4FVLH6MHWFQHKWJKAKAWTZVA","Monika kochhar,Mr.,Amazon Customer,Amazon Customer,Sukhwinder Singh Arora,Pooja jain,Aman sharma,N.Nasrullah","RZU7M4VT3VR9I,R34QGD0WN73BME,R3GPSO444Z45JY,R8V5HHELYQBN5,R1G5OOXJUH8OOQ,R1PJIEUCR1A06F,R2401CXS8NQ487,R2S7S3AL8MC5ZU","Nice product but little bit costly,Is good,Value for money,Ok,Good product,Nice product,we can use it for every work like chatni, shake, blending, etc so you must try it.,Using it since 2019",speed is gud nd easy to handlevery usefulquality is okay for this priceokgood productnice productis is easy to use and we can use it for everythingit is orerall great 👍i bought it in using it everyday i havent faced any problem or a simple glitch all these years if it is still in market i would highly recommend,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21OWOIM1wML._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Orpat-HHB-100E-WOB-250-Watt-Blender/dp/B00A7PLVU6/ref=sr_1_104?qid=1672923596&s=kitchen&sr=1-104,0.30380952380952386
B0B25DJ352,"GILTON Egg Boiler Electric Automatic Off 7 Egg Poacher for Steaming, Cooking Also Boiling and Frying, Multi Color",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|EggBoilers,353.0,1199.0,71.0,4.3,629,"Cook up to 7 eggs in soft, medium, or hard boiled firmness, while saving time and water. Eggs come out consistently perfect, shell is easy to peel, and clean up is super easy!|This Egg Boiler takes only 10 minutes to cook the eggs Fill measuring cup with water to desired doneness, press the power button once and within minutes your eggs will be ""Egg-Celent!"" Fun and simple to use for family members of all ages!|Multi-functional egg shelf design, varied size of eggs can be steamed, automatic cut - off function|You can consistently prepare eggs the way you like without fat or oil.","AET3FR7J3R37VHFFZQHMBLV5ELOA,AEURVTR2NJUO6OMIUX7AL2Q6PYLQ,AGET73SJOAW2YXZSDMPGBCTZDPAQ,AEVJJUZQMXEWZJF2MJKNQDASDCSQ,AFDQAJVNVC5DM6SHSC2TDEAZEOTQ,AHG2TGE2J6EVY6LVRY5Z4T5QXDVA,AF3QTFMFYOCXB5AQRGCPFGYLOXEA,AF4OIHI7WHGZ2DHTOI7NJPSRD3XA","Sneha W.,M DHANAMJAYAN,JATIN,Vara prasad,Zaki,latheef,Laxmi,Sandesh kumar","R3B2VNS1Q5M7NI,R2FKC4BNR12YR,R2QL8IDEY4CYMQ,R29W5GFT7N67BK,R52TPUGTJPEEN,R1VMPT5F3R92O1,R2XIY1Q0JEYNIH,RHJOMDBO7WS73","Good product,Worth of cast and useful of batchelors,This product quality is very good,i like this product,Value for Money,Verry use ful,Good product and easy to use,Looks nice,Excellent product",doesnt occupied more space easy to kept any where but wire length i feel bad bcz it is too shorti like many things of this product like quality coloureasy to use and most important thing is in my budgetvalue for money any one can buy and satisfy the productvery useful product thank amazongood product easy to useshape and product looks nicewell i am using your egg poacher after using it extensively for many days i would like to say that it is a perfect device to boil eggs at this cost id never expected this kind of excellent product quality i am really satisfied with this product and looking forward to buy another for my brother i suggest everyone to go for it without doubt,https://m.media-amazon.com/images/I/41yKM0rHKQL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Egg-Boiler-Electric-Automatic-Steaming/dp/B0B25DJ352/ref=sr_1_105?qid=1672923596&s=kitchen&sr=1-105,0.4011111111111111
B013B2WGT6,"HealthSense Chef-Mate KS 33 Digital Kitchen Weighing Scale & Food Weight Machine for Health, Fitness, Home Baking & Cooking with Free Bowl, 1 Year Warranty & Batteries Included",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DigitalKitchenScales,1099.0,1899.0,42.0,4.3,"15,276","Multiple Units: The Chef-Mate KS 33 Kitchen Scale efficiently weighs in g, ml, lb:oz and fl’oz. Simply touch the UNIT button for the desired conversion.|TARE Function: This function allows you to set the scale to zero with your bowl already placed on the scale to weigh liquid or fragile ingredients.|High Precision: This scale is built with high precision sensors to give you the right measurements to aid in your cooking.|Dimensions: The Chef-Mate KS 33 Kitchen Scale: 15.5 x 21.7 cm | BPA Free Bowl: 18 x 6.3 cm | Display Size: 6.6 x 2.9.|Box Contents: The Chef-Mate KS 33 Kitchen Scale, 1 BPA Free Bowl, 2 AAA Batteries, Warranty Card and Instruction Manual.","AE5LEWHQDGISBMSHQ3QRHVAO5ROQ,AHFZEHT2WQTE2ZR4SJHYNJNNST3Q,AFEMOLRLTEKGCITTKW5GIJLWG5EA,AESB5HS3GAAD5WYPYR2KUIIQRKMA,AFISQSPSCQ5GMHX7TIWHTIQL25MA,AFFHXQP3EVBLE64PWCSJKA67WJBQ,AGTOHOQW6ZML3FQTOVOB3G5VOIJQ,AEHF6MHN4CV3UGP6HKGFX5YVOUIA","Aditi,Minnaz Rehman,Sourabh Karambelkar,Dhruv Taneja,AJAY JAYAKUMAR,Noorendra Singh,Amazon Customer,Siddhesh Garud","R3W4R95XAZYMHH,R2YRO4XIULCK99,R1ZVNKQLPAUPBF,R13W8DDVDXK6T5,R2IPFX7782Q30U,R3LN2K5C6IXQJN,R2TEQS2T0L15D8,RE17RGP11IXFB","Very light weight. Almost accurate measurements.,Easy to use and on point!,Highly recommend product..just need some minor advanced feature in measuring liquid,Received in a decent condition,Good machine with precision,Great product,Excellent scale,Good Product",it has a option of extended warranty for months related to packaging i am little disappointed because i was not able to make out of its new or used product i just made sure there are no scratches on the product it didnt come in amazon box thoughthe product is use to use and very light weight the bowl is an addon and the scale can be used without it as wellamazing product good accuracyeasy to carry everywherejust need some improvements on weighing liquid in ml because only waters ml is equal to gm but rest of the liquid have their own density but this machine still show same ml to gmtouch works finethe machine does a really good job with good precision it’s also light weight and quite easy to handle but it’s a little bit overpricedvery compact and easy to use scale it even has multiple units and backlightusing it in day to day kitchen for recipesi like it very muchliked the product,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/410d2Vda6QS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Health-Sense-Chef-Mate-Digital-Scale-KS33/dp/B013B2WGT6/ref=sr_1_106?qid=1672923596&s=kitchen&sr=1-106,0.19740151515151516
B097RJ867P,"PHILIPS Digital Air Fryer HD9252/90 with Touch Panel, uses up to 90% less fat, 7 Pre-set Menu, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|DeepFatFryers|AirFryers,8799.0,11595.0,24.0,4.4,"2,981","Philips Airfryer HD9252/90 (Large, 4.1 L) lets you cook great tasting food with up to 90% less fat*|Patented Rapid Air technology with unique starfish design pan ensures evenly fried results without flipping the food|Fry. Bake. Grill. Roast. And even reheat!|Touch screen with 7 presets and Keep Warm Function. Try new recipes at the touch of a button.|Auto-shut off function when the basket is removed|Extra-long 1.8 m cord length for easy placement in your kitchen|Dishwasher-safe and Easy-to-Clean","AGOCKZ76H6K5XE67QWLOFO5SZMJQ,AGOZSNP7TTSEJFOMPLXDVTRHKJ2A,AH7Q2MTOGJ3Q237AS6RWYKTQC7EQ,AEO4KYVQRGU36YK7VBJTVP4OBNDA,AHW2XMU277XTU7BJHUH2GORKYUIQ,AFANO6XV7I2E7Y2VFLQPNVVK356Q,AEQPE4IU4S5NOMQLA76RJV4FLVJQ,AHI6QKYX47HGLXVXLCHAUHBZJTNA","Balaji,Parag Parashar,N Kishore,Ritesh Babbar,Gurpreet Gill,SD,Avengers,Dr.Rajeshbabu.V.V","R1A0SO04CI28XA,RUEU6D8W0ESGK,R1T919CASQEMR1,R1HG6W50P22SO6,R2K9WFWQZRDRKR,R1RBKHL1S7T79X,RUBTHCF19J4V,R29F4J434SCT1D","Healthy alternative to traditional deep frying,A new useful equipment for kitchen,Nice product. A must have for healthier cooking,Best in class Air fryer from Philips,Very nice product for Oil free cooking,Very useful product,Less Oil  food to eat,Quick snack machine",bit time consuming compared to traditional oil frying fry meats and vegetables without any oil even prepare fryums without oilnice product philips quality has always been outstanding yes for indian household some rd is needed for suitable recipes but the results are amazing almost zero oil and almost same taste quite an healthy option for all healthconscious peoplecan bake some dishes with less oil some chicken fry dishes can be cooked in this its great for french frysyet another good product from philips best in quality in this price range capacityi cooked fries brushed a little oil over them and the result was amazing very good product for mid aged people to stay healthy and enjoy everything in food i am hope to cook more good food and post more videos go for itnice product easy to use nd keep healthy alsoeasy to use clean and operategood to use easy and healthy snacks in min,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31nZs1BL4tL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/PHILIPS-Digital-HD9252-90-Technology/dp/B097RJ867P/ref=sr_1_107?qid=1672923596&s=kitchen&sr=1-107,0.3594345238095239
B091V8HK8Z,"Milton Go Electro 2.0 Stainless Steel Electric Kettle, 1 Piece, 2 Litres, Silver | Power Indicator | 1500 Watts | Auto Cut-off | Detachable 360 Degree Connector | Boiler for Water",Home&Kitchen|Kitchen&HomeAppliances|SmallKitchenAppliances|Kettles&HotWaterDispensers|ElectricKettles,1345.0,1750.0,23.0,3.8,"2,466","Electric kettle is a handy appliance that makes your work easy and less time-taking. Ergonomically designed body, Convenient Spout makes easy to pour. You can easily and quickly used it to prepare your coffee, hot tea or milk, etc at anytime and anywhere.|This Product Is Under 1 Year Warranty From The Date Of Retail Purchase Against Any Manufacturing Defects In Material And Workmanship. The Warranty Does Not Cover Damages Resulting From Accidents, Mishandling Or Tampering With The Mechanism. Warranty Valid Against Producing Original Bill Endorsed By Seller.|Material: Stainless Steel, Color: Silver, Package Contents: 1 - Piece Insta Electric Kettle (2 Litres)|Just the place the kettle wherever you feel convenient and make your favorite beverage within a short span of time. Power indicator suggesting On/Off and Convenient On-Off button. Automatic Shut-off for safety and power saving.|Sturdy handle lets you touch it immediately after it stops functioning without having to worry about burning your hands. Wide mouth for easy cleaning, Hinded Lid for convenience. Supply: 230 Volts AC, 50 Hz., Power: 1500 Watts.","AHA3JEZZDQPHSAYB2HWK5HNPXHIA,AEC4LE3IVY4QZXX2ZBLZJSVOLOMQ,AEUP2YQAYTICDXIVB5EASRFTVCNQ,AEUCRWSKNKIQ3QJBO4ACE46VDSCQ,AGXCGSQGSXQLI2VYDZ4H77C6QCIA,AEUQPBHW5WMPYYEEPVOA3ZTI45HA,AEHQNWJEJY5XIESTNJAGD7LXQUVQ,AGYLMTMZXZPP2XBWQQFJRGJBCAMA","Raunak Kumar,Shubham oli,Paresh Ahire,Suryansh Tiwari,Kumar,Anbalagan,Preeti,santosh","R2WPRTHSHZCDS5,R2W0ORTQOGIIZF,RIBJBDPVX394D,R3933GDKAVC9EN,R29MO5VSDLP6NL,R3IE847XT3SPSB,R188KHDVSCEEY0,R1KYNNIQ0JW7C8","Good at this budget,Good product,Cord length,Cord length is too short,Product is good,Power cable is too short !!!,Value for money 💰,Short wire",length very smallplease add longer cordproduct is good temperatures control is also good i used around month you can go for it but keep in mind that cord length is shortproduct is good but power cable is less than cm in length so difficult to use itteacoffee,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/415mgfOmzUS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Milton-Electric-Stainless-Kettle-Litres/dp/B091V8HK8Z/ref=sr_1_108?qid=1672923596&s=kitchen&sr=1-108,0.2722222222222222
